category,opendb_id,buildcores_id,name,part_numbers,on_current_feed,in_local_checkout_before,has_any_picture
PCCase,f448b9ca-39fc-4d88-89c2-402235fc1d22,2l3q0dwex,"NZXT Tempest 410 Elite ATX Mid Tower Black with Acrylic Side Panel, USB 3.2 Gen 1 Type-A, USB 2.0 Type-A",T410E-001; TEMPEST410ELITE; CSNZT410E,False,True,False
PCCase,3f1dd9c4-1eab-4d07-93dd-40c717c9dc02,14fysage3,NZXT Source 210 Elite ATX Mid Tower Black,S210E-001; SOURCE210ELITE-BK,False,True,True
PCCase,72f79682-f6ea-434a-b0a9-75c7d16a987f,bk9oo9zte,NZXT S340 ATX Mid Tower Black / Blue Acrylic Side Panel,CA-S340W-BB1; S340_Blue; CA-S340MB-GB,False,True,True
PCCase,a483dc92-7ef5-4af7-a661-be9855b34e16,6y1cndrui,NZXT H7 ATX Mid Tower White with Tempered Glass Side Panel and USB 3.2 Gen 2 Type-C USB 3.2 Gen 1 Type-A Front Panel,CM-H71BW-01,False,True,True
PCCase,2fcf754e-416e-4fe0-97cc-f736f7f16b00,qyt8zkuxk,"NZXT H700i ATX Mid Tower Black with Tempered Glass Side Panel and USB 3.2 Gen 1 Type-A, USB 2.0 Type-A",CA-H700W-BB,False,True,True
PCCase,2e7de1af-649e-4435-9d1d-b54a29d53602,gs0z0zflc,NZXT H510i All Might ATX Mid Tower Blue / Red Tempered Glass Side Panel,CA-H510I-MH-AM,False,True,True
PCCase,d935fcd5-59d6-4d7a-915a-f473957110c0,lpvlanhlh,"NZXT H210i Mini-ITX Tower Black / Red with Tempered Glass Side Panel, USB 3.2 Gen 2 Type-C, USB 3.2 Gen 1 Type-A",CA-H210i-BR,False,True,True
PCCase,add6fda5-1dd2-4d1c-8084-2b9e11414a2d,rfps0py95,NZXT Phantom 530 ATX Full Tower Black Acrylic Side Panel,CA-PH530-B1,False,True,True
PCCase,0fd2bbf8-8679-43e2-a8b2-b8b2c1f414da,p9gem6j5d,NZXT Source 530 ATX Full Tower Black Acrylic Side Panel,CA-SO530-M1,False,True,True
PCCase,3bce4120-90b1-4299-9342-c72272b3f9b5,077emuauq,NZXT H510 Horde ATX Mid Tower Red with Tempered Glass Side Panel and USB 3.2 Gen 2 Type-C USB 3.2 Gen 1 Type-A,CA-H510B-WH,False,True,True
PCCase,8cf35691-dec6-4093-9255-01932f81ace6,zzmvr1tvc,"NZXT H500i ATX Mid Tower Black / Red Tempered Glass Side Panel, USB 3.2 Gen 1 Type-A",CA-H500W-BR,False,True,True
PCCase,2cc83866-24d3-443c-9cb3-67256c0136ee,7ff79dexs,NZXT H440 ATX Mid Tower White / Purple Acrylic Side Panel,CA-H442W-W2,False,True,True
PCCase,dae929ae-4fb4-44be-83e1-8c89c4de5141,wy6ur0igm,NZXT H210i Mini-ITX Tower Black with Tempered Glass Side Panel and USB 3.2 Gen 2 Type-C USB 3.2 Gen 1 Type-A,CA-H210i-B1,False,True,True
PCCase,5fd2f74b-91c8-4b6b-884d-40d063c4a91d,rssealskc,"NZXT H700 ATX Mid Tower Black / Red with Tempered Glass Side Panel and USB 3.2 Gen 1 Type-A, USB 2.0 Type-A Front Panel",CA-H700B-BR,False,True,True
PCCase,796880a8-04d8-4e2a-a138-8566498e94fc,ujx0smn33,NZXT Phantom 410 ATX Mid Tower Black / Orange with Acrylic Side Panel and USB 3.2 Gen 1 Type-A USB 2.0 Type-A,CA-PH410-B3,False,True,True
PCCase,439d0172-ba1d-4dc3-8835-5d59beda5467,k91mi1cqy,"NZXT H510 Alliance ATX Mid Tower Blue with Tempered Glass Side Panel and USB 3.2 Gen 2 Type-C, USB 3.2 Gen 1 Type-A",CA-H510B-WA,False,True,True
PCCase,121c28b2-e11e-4261-a2c6-7af4b7f5eb0b,5d2le96pq,NZXT H200i Mini-ITX Tower White / Black Tempered Glass Side Panel,CA-H200W-WB,False,True,True
PCCase,475efce2-41cd-4475-a569-ef2a5640368e,k2mcl57in,NZXT Phantom ATX Full Tower Black / Orange,PHAN-002OR,False,True,True
PCCase,35b8cb14-ad2f-4e31-9a84-10e5fdd50f5d,j7odbzv9c,NZXT H440 ATX Mid Tower Black with USB 3.2 Gen 1 Type-A and USB 2.0 Type-A,CA-H442C-M8,False,True,True
PCCase,709326aa-5759-4f96-8ea7-f2f39d88bbfd,3hcgrfe0g,NZXT Guardian 921 RB ATX Mid Tower Black Acrylic Side Panel,921RB-001-BL,False,True,False
PCCase,ddb51f05-cd75-4fe5-8a86-2cffdd59df24,wjn923imb,NZXT Manta Mini-ITX Desktop Black with Acrylic Side Panel and USB 3.2 Gen 1 Type-A,CA-MANTW-M1,False,True,False
PCCase,bc58e782-102e-446e-bece-8b845aba5a95,s5pkokpmk,NZXT Source 210 ATX Mid Tower Black Acrylic Side Panel,CA-S21W2-B1,False,True,True
PCCase,e8c5ab86-2ff2-4ca4-a3d1-b5b0ab359aa1,ep1rx4gvv,NZXT H500 ATX Mid Tower Black / Blue with Tempered Glass Side Panel and USB 3.2 Gen 1 Type-A Front Panel,CA-H500B-BL,False,True,True
PCCase,9c604663-15c0-4f39-875e-7c201cfcbfe9,y2go3ph93,NZXT S340 ATX Mid Tower White / Purple Acrylic Side Panel,CA-S340W-W3,False,True,True
PCCase,814b55ac-aed1-4751-9e92-4467bbf20853,iyxdhy2qp,NZXT H400 Micro ATX Mini Tower White with Tempered Glass Side Panel and USB 3.2 Gen 1 Type-A,CA-H400B-W1,False,True,False
PCCase,0848f147-b050-4d74-821e-8420db67f333,ab70unacq,NZXT Phantom 410 ATX Mid Tower Black Acrylic Side Panel,CA-PH410-B1; 8C-P4NL1-WUB; CSNZP410B; CS-NT-PHAN-410-B,False,True,True
PCCase,49657196-4bb9-44a5-9127-9962e181363e,hfhq9l8z0,NZXT H440 ATX Mid Tower Black / Red Acrylic Side Panel,CA-H442W-M1,False,True,True
PCCase,853b0ec7-9123-4c78-83cb-3795e42d9379,9bubwzyrg,NZXT H630 ATX Full Tower Black,CA-H630F-M1; H630W-M1,False,True,True
PCCase,090a529b-ec0a-4e30-9bfa-f8858c1d47b5,e1d9bq337,"NZXT S340 Elite ATX Mid Tower Black / Blue with Tempered Glass Side Panel and USB 3.2 Gen 1 Type-A, USB 2.0 Type-A Front Panel",CA-S340W-B5,False,True,True
PCCase,2d741d8a-b382-4d74-baf8-a65c43905bf5,ya016mvcz,NZXT H700 ATX Mid Tower,CA-H700B-BL,False,True,True
PCCase,a4e66a76-5782-4be7-b8ac-d249a9ead522,njtwb8yl3,NZXT H510 Siege ATX Mid Tower Red / Black Tempered Glass Side Panel,CA-H510B-R6,False,True,True
PCCase,7f3f5c51-8478-4c43-92ec-b1aa15600311,m72ofieyy,NZXT Noctis 450 ATX Mid Tower White / Blue with Acrylic Side Panel and USB 3.2 Gen 1 Type-A USB 2.0 Type-A,CA-N450W-W1,False,True,False
PCCase,0af3008a-6f36-4d01-bb67-e0970c3e60b9,1485vkfle,NZXT H700 Nuka-Cola ATX Mid Tower Red / Black Tempered Glass Side Panel,CA-H700B-NC,False,True,False
PCCase,2070f2f1-9488-411a-ab7f-0e59b3336c3b,lofbl8cd5,"NZXT Source 220 ATX Mid Tower Black with Acrylic Side Panel and USB 3.2 Gen 1 Type-A, USB 2.0 Type-A",CA-S220W-B1,False,True,False
PCCase,84393186-fafe-4413-a681-af7bba0a953d,zispvmn8m,NZXT H440 ATX Mid Tower Black / Blue Acrylic Side Panel,CA-H440W-M4,False,True,False
PCCase,326e87e4-af30-46b7-86eb-4f3df3b47544,w4wc14ien,NZXT H630 ATX Full Tower White,CA-H630F-W1; H630W-W1,False,True,False
PCCase,1273a116-dc33-4dab-b5f7-e54e20cf6e98,ox40gex2b,NZXT H500i ATX Mid Tower Black / Blue Tempered Glass Side Panel and USB 3.2 Gen 1 Type-A Front Panel,CA-H500W-BL,False,True,True
PCCase,90465db9-c6a4-4a6c-924a-24220bd5da31,463bgel2x,NZXT Phantom 820 ATX Full Tower Black Acrylic Side Panel,CA-PH820-M1,False,True,False
PCCase,7539ede3-cee7-4208-b757-39d9ca697edd,irrm5061g,NZXT H440 ATX Mid Tower White / Black with Acrylic Side Panel and USB 3.2 Gen 1 Type-A USB 2.0 Type-A,CA-H442W-W1,False,True,True
PCCase,be19ef95-b521-4658-90ff-9fb4ea16ab83,medd5evl5,NZXT Phantom 820 ATX Full Tower Gunmetal Acrylic Side Panel,CA-PH820-G1,False,True,False
PCCase,696a992d-ca74-4fba-b261-3995a3cd4c99,pdi1s37t2,"NZXT Switch 810 ATX Full Tower White / Black with Acrylic Side Panel and USB 3.2 Gen 1 Type-A, USB 2.0 Type-A",CA-SW810-W1; SWI 810-001W; 8C-SWNL1-WWW; CSNZSW810W,False,True,False
PCCase,6a5a0254-ecb8-4dc8-a325-f8eb6e675ddb,joqqzhmj4,NZXT Phantom ATX Full Tower Black / Green,PHAN-002GR,False,True,False
PCCase,4dd1eb5b-d6ad-4e69-a57f-a8ca7257ef71,5mz5sdruu,NZXT Phantom 630 ATX Full Tower White with Acrylic Side Panel and USB 3.2 Gen 1 Type-A / USB 2.0 Type-A,CA-P630W-W1; CA-PH630W-W1,False,True,False
PCCase,8b99cc68-1887-4356-8b5e-5b0d177ef08c,dlwhspuzn,NZXT H200 Mini-ITX Tower White with Tempered Glass Side Panel and USB 3.2 Gen 1 Type-A,CA-H200B-W1,False,True,False
PCCase,5cd7a312-b146-49d2-8838-614b15733732,jgdl3o2xc,NZXT Phantom 530 ATX Full Tower Red Acrylic Side Panel USB 3.2 Gen 1 Type-A,CA-PH530-R1,False,True,False
PCCase,b734951e-d273-4e8e-9249-93235748c6bc,o3oumkzhr,NZXT Phantom 820 ATX Full Tower White Acrylic Side Panel,CA-PH820-W1,False,True,False
PCCase,dc2034f7-585b-4090-acaf-533ff8c3f3f8,kc5llpibk,"NZXT Manta Mini-ITX Desktop White / Black Acrylic Side Panel, USB 3.2 Gen 1 Type-A",CA-MANTW-W1,False,True,False
PCCase,a4281710-3bdc-4aff-abf5-311df3f33168,fqkqh7bgl,"NZXT H440 ATX Mid Tower Black / Green with Acrylic Side Panel and USB 3.2 Gen 1 Type-A, USB 2.0 Type-A",CA-H440W-RA; CA-H442W-RA; CA-H442W-TH,False,True,False
PCCase,53d08f6f-5cdd-4fcd-afae-0bb2822db5b3,cuqmcoifp,NZXT H440 ATX Mid Tower Red Acrylic Side Panel,CA-H440W-M7,False,True,False
PCCase,d56c1375-4cc0-483a-99e1-b8b6c90e0f5c,dd0fm43hl,NZXT H400i Micro ATX Mini Tower Black / Blue with Tempered Glass Side Panel and USB 3.2 Gen 1 Type-A,CA-H400W-BL,False,True,False
PCCase,7863ae5e-72cd-4870-b14b-0df60fff967b,iqz6hj4d8,"NZXT Phantom 630 ATX Full Tower Black with Acrylic Side Panel and USB 3.2 Gen 1 Type-A, USB 2.0 Type-A",CA-PH630-M1,False,True,False
PCCase,5af89a60-ea62-4057-97d5-ebf83dc315b2,tuxg060et,NZXT Manta Mini-ITX Desktop Black / Red with Acrylic Side Panel and USB 3.2 Gen 1 Type-A,CA-MANTW-M2,False,True,False
PCCase,15330100-721a-460b-a15a-fedd4ccbb7c0,2bap4zmj7,NZXT H440 ATX Mid Tower Black / Orange Acrylic Side Panel,CA-H440W-M2,False,True,False
PCCase,ae8ad14f-e9e4-4b9a-982b-ce323ae15929,odnoqdtp4,NZXT Source 210 ATX Mid Tower White / Black,S210-002; SOURCE210-WH,False,True,False
PCCase,75b87b6b-4936-4cd1-9653-5695dad7ca54,y3lxbtom8,NZXT Phantom 630 ATX Full Tower Gunmetal Acrylic Side Panel,CA-PH630-G1,False,True,False
PCCase,181b602a-9cf3-43ca-9e7c-705bf444048d,r8f8x7p66,NZXT Phantom ATX Full Tower Black / Red,PHAN-001RD,False,True,False
PCCase,e31e4862-5e54-4d31-9269-5fb795b97844,ihg5vf8qj,NZXT Phantom 630 ATX Full Tower White Acrylic Side Panel USB 3.2 Gen 1 Type-A USB 2.0 Type-A,CA-PH630-W1,False,True,False
PCCase,890ce6c9-0d10-4725-b70a-53de028f2d57,ji2n9wm6r,NZXT H400 Micro ATX Mini Tower Black with Tempered Glass Side Panel and USB 3.2 Gen 1 Type-A Front Panel,CA-H400B-B1,False,True,False
PCCase,419b99f1-2e0b-40ab-bfba-c82b970b3f42,w1srzx11k,"NZXT Switch 810 ATX Full Tower Black with Acrylic Side Panel and USB 3.2 Gen 1 Type-A, USB 2.0 Type-A Front Panel",CA-SW810-B1; CSNZSW810B,False,True,False
PCCase,1bca01b3-1ae6-4225-b3ce-993bb8bb49bf,lwsqo1yl9,NZXT H400 Micro ATX Mini Tower Black / Red Tempered Glass Side Panel,CA-H400B-BR,False,True,False
CPUCooler,5f4aadc1-cb1a-4b3b-a059-033a5a0ff848,bk0z1zmyl,NZXT Kraken Water 360mm RGB 78.02 CFM White,RL-KR360-W1,False,True,True
CPUCooler,d43df8ee-11f5-4101-81c3-682516df9bba,q2zibrpcq,NZXT Kraken Water 360mm RGB Black,RL-KR360-B1,False,True,True
CPUCooler,4e42b2e4-2a2d-423f-8180-1b6edc4b9a96,cud80e050,NZXT Kraken Elite 360 Water 360mm RGB Black (2023),RL-KR36E-B1,False,True,True
CPUCooler,1d83f6d2-f062-4301-8ae1-0beb34f513e8,xbyzk1v5y,NZXT Kraken Water 360mm Black,RL-KN360-B1,False,True,True
CPUCooler,1c807e2c-e439-43d5-87c8-fb7c48476bb5,ytebh49h6,NZXT Kraken Elite 360 RGB White (2024),RL-KR36E-W2,True,True,True
CPUCooler,57f05510-012e-4685-bd92-d01bfc64fc7f,icmmwyuo7,NZXT Kraken Water 240mm 78.02 CFM Black (2023),RL-KN240-B1; 10726620,False,True,True
CPUCooler,0da1d260-bf32-44c0-a165-34905daef666,kxi4e1wka,NZXT Kraken Core 360 RGB Black,RL-KR36C-B1 (360mm); RL-KR36C-B1,True,True,True
CPUCooler,3aa6e795-7003-4e5f-8ed2-1cad7d83100b,w3cqqwcfw,NZXT Kraken Water 280mm 99.68 CFM Black 2023,RL-KN280-B1,False,True,True
CPUCooler,9828a076-03d8-4750-ad07-dceba4cef233,jk8lsx19c,NZXT Kraken Elite 420mm RGB Black (2024),RL-KR42E-B2,True,True,True
CPUCooler,e10a2e74-8683-4045-8af3-5c40f8df8c04,0fswbrhr1,NZXT Kraken Plus 360mm RGB Black (2025),RL-KR360-B2; RL-KR36E-B2,True,True,True
CPUCooler,e473a5ba-34e7-455d-85d7-5ed2c5c1c153,qwmc5juqy,NZXT Kraken Elite Water 360mm Black,RL-KN36E-B1,False,True,True
CPUCooler,84f409b9-e579-4160-878e-ad8a9cbb6814,snnqwrt0l,NZXT Kraken Elite 420mm RGB White (2024),RL-KR42E-W2,True,True,True
CPUCooler,e6b80b91-6fd1-47a7-afdb-2259c6386f2c,6ux6guvrx,NZXT Kraken Plus 360mm Black (2025),RL-KN360-B2,True,True,True
CPUCooler,d0dde5cf-630c-4338-9db8-617ced5460b6,wubouhze7,NZXT Kraken Z73 Water 360mm Black,RL-KRZ73-01,False,True,True
CPUCooler,026876f6-63fe-4b41-b576-cf6ae35a5d7e,6zz150swu,NZXT Kraken Water 240mm RGB White,RL-KR240-W1,False,True,True
CPUCooler,799093c0-3c6f-42ba-905f-c955a4d66347,lv6ox9s5l,NZXT Kraken Elite 360 RGB Black (2024),RL-KR36E-B2,True,True,True
CPUCooler,1e539d30-384a-49da-a1d7-14458f7f74d1,i6tcbf5ud,NZXT Kraken Plus 360mm RGB White (2025),RL-KR360-W2,True,True,True
CPUCooler,b49b251e-1373-4aed-9a92-c89a50415bd5,hl8nytk6a,NZXT Kraken Water 240mm RGB Black,RL-KR240-B1,False,True,True
CPUCooler,4cbb8aec-663d-43ff-9b78-05e92da9fef4,drvp6v933,NZXT Kraken Core 240 RGB Black,RL-KR24C-B1; RL-KR240-B2,True,True,True
CPUCooler,c28ba6de-5ff5-4c7c-a2cc-48f13f2f3bac,8fc9ngzqc,NZXT Kraken Elite 360 Black (2024),RL-KN36E-B2,True,True,True
CPUCooler,fcf97db1-03bd-4fb8-aecb-4821455839f0,pdswda1t0,NZXT Kraken Elite 360 RGB Water 360mm RGB 78.02 CFM White,RL-KR36E-W1,False,True,True
CPUCooler,40d9d347-f011-41d1-94e4-67a1f7fe793d,cykqccj71,NZXT Kraken Z73 RGB Water 360mm 52.44 CFM White / Black,RL-KRZ73-RW,False,True,True
CPUCooler,4ebfaa36-435f-495b-97da-4baab3dc8b73,bjqsgh833,NZXT Kraken Plus 240mm Black (2025),RL-KN240-B2,True,True,True
CPUCooler,a52dd243-6e3b-4041-baad-42d73e7ef949,ryvk6bzvp,NZXT Kraken Water 280mm RGB White (2023),RL-KR280-W1,False,True,True
CPUCooler,366781f1-6817-4920-9d1b-fcf21ecb316d,jd3oxbfr3,NZXT Kraken X72 360mm - All-In-One RGB CPU Liquid Cooler - CAM-Powered - Infinity Mirror Design - Performance Engineered Pump - Reinforced Extended Tubing - Aer P120mm Radiator Fan (3 Included),RL-KRX72-01,False,True,True
CPUCooler,85f15529-f3be-4fbf-942a-7bb9a2fee165,ts8gxlblt,NZXT Kraken Elite RGB Water 240mm 78.02 CFM Black,RL-KN24E-B1; RL-KR24E B1; RL-KR24E-B1,False,True,True
CPUCooler,de0f31e9-3009-41e7-ba6e-0ff97c559996,bpjjhqf88,NZXT Kraken Water 280mm RGB 90.79 CFM Black,RL-KR280-B1,False,True,True
CPUCooler,0915b5cd-dbed-4b9d-a0c0-eaed5a0d7bc6,1xqvrskyu,NZXT Kraken Plus 240mm RGB White (2025),RL-KR240-W2,True,True,True
CPUCooler,62be088e-810f-4b41-9660-ae129439fdd6,2mthbx6zf,NZXT Kraken Elite 240 Black (2024),RL-KN24E-B2,True,True,True
CPUCooler,3916d3dc-9163-49e1-8fc4-d5a4d9410050,my1m4sg2y,NZXT Kraken Plus 240mm RGB Black (2025),RL-KR240-B2,True,True,True
CPUCooler,c365e39f-41e3-4949-b911-2b1a0300295e,1f02obelp,NZXT Kraken Elite 240 RGB White (2024),RL-KR24E-W2,True,True,True
CPUCooler,80ee7d0a-1dca-4b7b-8065-c340608220a2,9kmo6qxoc,NZXT Kraken Elite 280 RGB Black (2024),RL-KR28E-B2,True,True,True
CPUCooler,7d032924-a948-4f5e-856a-4c6ac49e8ff4,0m4fptqt4,NZXT Kraken 120 Water 120mm 73.11 CFM Black,RL-KR120-B1,False,True,True
CPUCooler,948281ea-89ef-41d9-b5a3-6415be78bab1,ok7ugv97o,NZXT T120 RGB Black,RC-TR120-B1,False,True,True
CPUCooler,b5698f15-3da1-4ed1-86b8-0e4cd7abd148,nl6wrfd96,NZXT Kraken X73 Water 360mm 73.11 CFM Black,RL-KRX73-01,False,True,True
CPUCooler,84c49c67-e8a5-4d36-a656-23334aec2c97,w91or6nm5,NZXT Kraken X73 RGB 360mm Liquid Cooler,RL-KRX73-R1; RL-KRX73-RW,False,True,True
CPUCooler,de5b2f29-9899-4d66-86cb-96350a18bdf2,twgh2o2ag,NZXT Kraken Plus 280mm Black (2025),RL-KN280-B2,True,True,True
CPUCooler,0988f759-30fa-4299-b9ac-08c8d36df5cf,ak4fwhhud,NZXT T120 RGB White,RC-TR120-W1,False,True,True
CPUCooler,87b22c3a-4c84-4c88-bc64-c4bad83d70bd,njrykpc8h,NZXT Kraken Z63 Water 280mm Black,RL-KRZ63-01,False,True,True
CPUCooler,20bd5859-5534-4435-9e69-75322a90bccd,6b60nctgo,NZXT T120 White,RC-TN120-W1,False,True,True
CPUCooler,baecce90-71d4-4081-9fd2-3af37224f792,o4xfwkjzl,NZXT Kraken Elite 240 RGB Black (2024),RL-KR24E-B2,True,True,True
CPUCooler,08d9f60b-3ac0-45eb-8f87-3e9ac7d8162d,gyxl9gqjw,NZXT Kraken Elite 280 RGB White (2024),RL-KR28E-W2,True,True,True
